Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Michael Chavis,656308,2023,27,91,96,22,17,3,0,2,33,5,34.4,5.2,0.242,0.341,0.281,0.622,5,42,0,1,0.234,0.298,0.273,0.255,0.274,0.063,0.392,0.363,0.008,0.043,0.018,72.7,84.5,8.9,41.4,1.7,6.9,31,97.53419966,92.76709983,72.3,26.8,34,53.3,,28.7
 Isiah Kiner-Falefa,643396,2023,28,326,361,79,60,12,1,6,70,28,19.4,7.8,0.242,0.34,0.306,0.646,37,127,5,14,0.254,0.348,0.286,0.295,0.317,0.093,0.315,0.326,-0.012,-0.008,-0.009,67.5,88.8,7.2,33.5,3.1,5,39.2,99.08883969,93.71146918,61.2,11.7,19.6,44.9,-2,27.7
 DJ Stewart,621466,2023,29,160,185,39,19,9,0,11,56,15,30.3,8.1,0.244,0.506,0.333,0.839,26,63,1,1,0.232,0.462,0.358,0.339,0.324,0.23,0.476,0.444,0.012,0.044,0.019,71,89.9,16.5,34,12.3,10.4,44.3,100.7570575,94.65770346,77.8,28.2,35.8,50.8,-2,26.3
 Wil Myers,571976,2023,32,127,141,24,18,3,0,3,48,12,34,8.5,0.189,0.283,0.257,0.54,12,71,1,2,0.189,0.297,0.243,0.249,0.259,0.108,0.32,0.334,0,-0.014,-0.006,,87.6,11,29.6,6.2,2.5,29.6,97.43223051,92.94960115,56.2,30.8,36.8,43.3,-2,28
 Brice Turang,668930,2023,23,404,448,88,70,9,3,6,94,38,21,8.5,0.218,0.3,0.285,0.585,34,199,4,26,0.224,0.321,0.262,0.274,0.293,0.097,0.288,0.305,-0.006,-0.021,-0.012,68.5,85.5,12.6,34.3,2.9,6.3,27,96.24659556,92.12507748,67.2,16.3,21.7,47.9,,29.4
 Ozzie Albies,645277,2023,26,596,660,167,99,30,5,33,107,46,16.2,7,0.28,0.513,0.336,0.849,109,230,1,13,0.266,0.467,0.358,0.34,0.325,0.201,0.4,0.375,0.014,0.046,0.018,70,88.7,16.6,37.4,8.2,10.5,39,98.66761557,93.4815683,77.8,13.3,20.6,54.6,,27.6
 Kevin Pillar,607680,2023,34,197,206,45,26,10,0,9,50,6,24.3,2.9,0.228,0.416,0.248,0.664,32,73,1,4,0.255,0.418,0.28,0.295,0.274,0.163,0.356,0.377,-0.027,-0.002,-0.015,71,87.9,17.8,39.3,8,6,38.7,98.40250627,93.29131396,72.8,17.7,26.5,56.3,3,28.2
 Anthony Rizzo,519203,2023,33,373,421,91,65,14,0,12,97,35,23,8.3,0.244,0.378,0.328,0.706,41,147,3,0,0.246,0.393,0.312,0.319,0.33,0.148,0.357,0.367,-0.002,-0.015,-0.007,68.8,90,17.8,41.2,6.9,6.9,37.5,99.16125986,93.82320258,64.1,15.4,25,48.4,,24.7
 Nathaniel Lowe,663993,2023,27,623,724,163,105,38,3,17,165,93,22.8,12.8,0.262,0.414,0.36,0.774,82,307,0,1,0.263,0.406,0.34,0.339,0.362,0.143,0.388,0.386,-0.001,0.008,0.001,74.1,89.8,7.2,36.7,6.5,6.3,41.6,101.145952,94.82027748,67.2,14.1,20.6,43.8,,27.3
 Mauricio Dubón,643289,2023,28,467,492,130,91,26,3,10,70,19,14.2,3.9,0.278,0.411,0.309,0.72,46,163,2,7,0.275,0.389,0.311,0.303,0.306,0.114,0.343,0.334,0.003,0.022,0.008,69.8,87,9.5,37,4.5,5.3,29.5,96.98351263,92.50482157,76.1,14,17.7,58.6,4,28.1
 Josh Smith,669701,2023,25,195,232,36,21,8,1,6,55,25,23.7,10.8,0.185,0.328,0.304,0.632,15,103,0,1,0.211,0.39,0.287,0.321,0.329,0.179,0.298,0.355,-0.026,-0.062,-0.034,69.4,88.5,12.5,30.8,10.5,7.7,36.4,99.42610057,93.80542271,62.2,14.1,21.3,42.3,-1,28.5
 Johan Rojas,679032,2023,22,149,164,45,32,9,2,2,42,5,25.6,3,0.302,0.43,0.342,0.772,23,69,1,14,0.247,0.304,0.335,0.267,0.29,0.058,0.435,0.336,0.055,0.126,0.068,70.2,86.6,7.3,29.2,0.9,2.7,28.3,97.8167774,92.9113331,67.5,14.9,25.9,54.4,8,29.5
 Jazz Chisholm Jr.,665862,2023,25,352,383,88,55,12,2,19,118,26,30.8,6.8,0.25,0.457,0.304,0.761,51,142,3,22,0.224,0.431,0.325,0.307,0.281,0.207,0.444,0.415,0.026,0.026,0.018,72.9,90.3,10.7,25.3,12.2,6.3,41.8,101.2077284,95.01360943,64.4,27.3,36.2,44.9,4,28.4
 Javier Báez,595879,2023,30,510,547,113,82,18,4,9,125,24,22.9,4.4,0.222,0.325,0.267,0.592,59,204,0,12,0.234,0.355,0.261,0.279,0.28,0.121,0.307,0.334,-0.012,-0.03,-0.018,74.1,88,9.4,28.9,5.2,7,39.7,100.1963778,94.15777396,68.2,21.5,32.7,54.8,,28.1
 Josh Bell,605137,2023,30,547,617,135,85,28,0,22,134,63,21.7,10.2,0.247,0.419,0.325,0.744,74,253,1,0,0.26,0.453,0.323,0.342,0.338,0.194,0.37,0.398,-0.013,-0.034,-0.019,72.3,90.1,9.3,31.3,10.1,5.3,43,101.6111868,94.95555995,70.8,17.2,25.8,47.7,,25.9
 Whit Merrifield,593160,2023,34,547,592,149,111,27,0,11,101,36,17.1,6.1,0.272,0.382,0.318,0.7,67,243,10,26,0.242,0.335,0.304,0.276,0.291,0.093,0.34,0.304,0.03,0.047,0.028,64.8,85.1,14.4,37.2,2.4,5.3,24.3,94.8808358,91.45301902,69.8,14.5,19.5,51.1,-5,28.8
 Tim Locastro,641796,2023,30,56,67,13,8,3,0,2,22,3,32.8,4.5,0.232,0.393,0.338,0.731,3,23,0,6,0.22,0.367,0.327,0.315,0.328,0.147,0.435,0.413,0.012,0.026,0.012,68.3,83.3,22.2,30.6,8.3,0,22.2,95.15297177,91.90953909,62.1,27.3,32.3,52.1,0,29.2
 C.J. Cron,543068,2023,33,258,278,64,40,12,0,12,65,17,23.4,6.1,0.248,0.434,0.295,0.729,37,132,0,0,0.257,0.471,0.312,0.332,0.305,0.214,0.381,0.41,-0.009,-0.037,-0.02,73.6,87.7,12.8,31.8,13.8,6.7,40,101.5065287,94.84916431,63.6,20.5,28.3,47.6,,25
 Johan Camargo,622666,2023,29,18,20,4,4,0,0,0,4,1,20,5,0.222,0.222,0.3,0.522,2,12,0,0,0.357,0.404,0.248,0.373,0.421,0.047,0.252,0.432,-0.135,-0.182,-0.125,69.2,90,1.1,42.9,0,0,50,99.39704714,94.03344929,65,23.1,29.3,50.6,,24.2
 Jon Berti,542932,2023,33,388,424,114,88,16,3,7,77,29,18.2,6.8,0.294,0.405,0.344,0.749,33,161,6,16,0.281,0.411,0.325,0.324,0.333,0.13,0.37,0.37,0.013,-0.006,0.001,72.3,85.4,2.4,29.7,4.7,3.5,31.3,97.77693185,92.9051316,65.6,12.5,19.9,45.5,0,29.3
 Mookie Betts,605141,2023,30,584,693,179,99,40,1,39,107,96,15.4,13.9,0.307,0.579,0.408,0.987,107,167,3,14,0.294,0.563,0.416,0.407,0.399,0.268,0.45,0.437,0.013,0.016,0.009,71.3,92.4,20.6,42.5,12.4,11.2,48.5,100.8656747,95.28290971,60.3,8.2,16.7,38.1,-1,27.2
 Tomas Nido,621512,2023,29,56,61,7,7,0,0,0,18,2,29.5,3.3,0.125,0.125,0.153,0.278,1,29,0,0,0.156,0.196,0.128,0.168,0.183,0.04,0.158,0.218,-0.031,-0.071,-0.04,,85,5.7,26.8,0,4.9,19.5,95.18378053,91.69692135,75,21.2,35,62.1,,24.8
 Jake McCarthy,664983,2023,25,276,312,67,53,7,5,2,62,26,19.9,8.3,0.243,0.326,0.318,0.644,16,105,4,26,0.242,0.331,0.289,0.293,0.319,0.089,0.313,0.319,0.001,-0.005,-0.004,68.8,85.3,7.5,32,2.3,6.8,23.7,95.71750942,91.88145319,71,12.2,22.6,51.1,-1,30
 Daniel Vogelbach,596129,2023,30,275,319,64,43,8,0,13,81,42,25.4,13.2,0.233,0.404,0.339,0.743,48,112,0,0,0.229,0.401,0.327,0.324,0.335,0.172,0.381,0.376,0.004,0.003,0.003,70.9,91.7,14.5,31.4,9.3,8.2,50,101.1667998,95.21789923,50.9,13.4,21.6,36,,23.6
 Carlos Santana,467793,2023,37,550,619,132,75,33,1,23,104,65,16.8,10.5,0.24,0.429,0.318,0.747,86,266,0,6,0.24,0.378,0.323,0.308,0.319,0.138,0.344,0.323,0,0.051,0.015,71.4,88.8,12.8,31.3,6.7,4.7,36.4,99.367236,93.79121307,68.2,17.2,22.1,45.3,,25.9
 LaMonte Wade Jr.,664774,2023,29,429,519,110,77,14,2,17,95,76,18.3,14.6,0.256,0.417,0.373,0.79,45,141,0,2,0.261,0.45,0.347,0.36,0.377,0.189,0.363,0.382,-0.005,-0.033,-0.013,72.8,88.4,17.4,33.6,9.1,5.8,39.8,99.53009317,93.94574444,62,12.4,20.8,39.5,-1,26
 Nelson Velázquez,676369,2023,24,162,179,38,15,6,0,17,51,14,28.5,7.8,0.235,0.586,0.302,0.888,34,65,0,0,0.255,0.575,0.369,0.374,0.321,0.319,0.489,0.498,-0.02,0.011,-0.005,72.9,91,14.4,31.3,21.4,2.7,49.1,102.4129579,95.87326045,73.6,24.7,33.7,50.1,-3,27.2
 Travis Jankowski,608671,2023,32,247,287,65,51,12,1,1,42,35,14.6,12.2,0.263,0.332,0.357,0.689,30,118,1,19,0.254,0.31,0.312,0.302,0.349,0.055,0.307,0.293,0.009,0.022,0.01,66.4,85.4,8.1,28.8,0,4.3,25.5,95.42028804,91.71638255,58.4,10.6,14.8,38.2,4,29
 Lane Thomas,657041,2023,27,628,682,168,101,36,3,28,176,36,25.8,5.3,0.268,0.468,0.315,0.783,86,254,5,20,0.255,0.436,0.334,0.319,0.305,0.181,0.424,0.403,0.013,0.032,0.015,71.7,88.5,10.8,36.8,9.6,6.5,40.7,100.191574,94.319062,61.1,12.6,23,43.6,-3,29.3
 Bryce Johnson,669369,2023,27,43,48,7,5,1,0,1,15,4,31.3,8.3,0.163,0.256,0.229,0.485,3,27,0,3,0.181,0.276,0.218,0.234,0.246,0.095,0.264,0.291,-0.018,-0.02,-0.016,,86.3,15.6,24.1,6.9,3.4,24.1,96.4034325,92.2155375,64.4,19,30.1,47.2,0,28.8
 Jack Suwinski,669261,2023,24,447,534,100,51,21,2,26,172,75,32.2,14,0.224,0.454,0.339,0.793,74,217,2,13,0.218,0.461,0.341,0.346,0.337,0.244,0.45,0.46,0.006,-0.007,-0.005,73.7,90.5,22.4,34.2,15.7,7.5,43.4,102.1733771,95.31629273,61.1,22.2,30.1,39,2,28.6
 J.P. Martínez,679881,2023,27,40,44,9,7,1,0,1,16,2,36.4,4.5,0.225,0.325,0.25,0.575,4,17,0,0,0.182,0.297,0.246,0.23,0.224,0.115,0.363,0.336,0.043,0.028,0.016,71,86.1,20.1,34.6,3.8,7.7,26.9,97.14435923,92.66446692,66,25.8,34.5,48.6,-1,28.7
 Wander Franco,677551,2023,22,442,491,124,78,23,6,17,69,42,14.1,8.6,0.281,0.475,0.344,0.819,58,177,10,30,0.3,0.484,0.349,0.364,0.363,0.183,0.374,0.393,-0.019,-0.009,-0.015,71.8,89.4,8.9,35,7.7,5,43,99.94036624,94.23238974,63.3,9.4,14.8,45.2,,27.5
 Daulton Varsho,662139,2023,26,527,581,116,70,23,3,20,135,45,23.2,7.7,0.22,0.389,0.285,0.674,61,273,7,16,0.232,0.394,0.293,0.302,0.298,0.161,0.342,0.357,-0.012,-0.005,-0.009,74.6,87.8,20.5,34.3,7.3,7.3,36.1,99.85302751,94.00548607,70.6,17.1,24.7,50.1,10,28.1
 Jason Heyward,518792,2023,33,334,377,90,52,23,0,15,64,34,17,9,0.269,0.473,0.34,0.813,40,146,2,2,0.25,0.405,0.348,0.319,0.324,0.155,0.383,0.344,0.019,0.068,0.029,73.8,87.7,15.4,33,8.1,6.6,37.4,99.25368569,93.70715033,65.6,14,20.7,47,6,27.1
 Tyler Stephenson,663886,2023,26,465,517,113,78,20,2,13,135,47,26.1,9.1,0.243,0.378,0.317,0.695,56,225,1,0,0.243,0.397,0.305,0.314,0.318,0.154,0.371,0.385,0,-0.019,-0.009,70.4,89.4,8.9,33.5,7.6,9.4,43.5,100.0307448,94.35702064,61.8,19.7,28.4,42.5,,26.9
 Jean Segura,516416,2023,33,301,326,66,56,5,2,3,47,22,14.4,6.7,0.219,0.279,0.277,0.556,21,123,2,6,0.239,0.34,0.25,0.281,0.296,0.101,0.255,0.295,-0.02,-0.061,-0.031,70,88,2.9,22.4,3.5,5.9,38.8,99.84581645,94.04221109,65.1,12,19.2,50.5,,27.4
 Nick Loftin,679845,2023,24,62,68,20,14,5,1,0,12,4,17.6,5.9,0.323,0.435,0.368,0.803,10,16,0,2,0.254,0.357,0.348,0.306,0.313,0.103,0.395,0.339,0.069,0.078,0.042,69.9,86.3,10.8,31.4,7.8,5.9,35.3,97.57184077,92.91184471,71,17,21.4,46.8,,27.2
 Nolan Arenado,571448,2023,32,560,612,149,95,26,2,26,101,41,16.5,6.7,0.266,0.459,0.315,0.774,93,279,3,3,0.266,0.435,0.327,0.32,0.316,0.17,0.367,0.358,0,0.024,0.007,71.4,88.8,16.9,33,7.3,6,38.1,99.31142786,93.76048968,65.5,10.6,20.2,48.5,,24.9
 Jake Fraley,641584,2023,28,336,380,86,53,18,0,15,71,37,18.7,9.7,0.256,0.443,0.339,0.782,65,154,5,21,0.261,0.402,0.338,0.328,0.345,0.141,0.373,0.358,-0.005,0.041,0.01,71.7,84.6,16.5,38,6.4,7.1,30.8,97.12024526,92.61490604,75.5,16.6,24.1,52,3,28
 Brandon Crawford,543063,2023,36,283,320,55,36,11,1,7,81,28,25.3,8.8,0.194,0.314,0.273,0.587,38,126,0,3,0.219,0.379,0.26,0.294,0.296,0.16,0.296,0.348,-0.025,-0.065,-0.034,71.5,89.8,14,32.4,10.1,4.3,43,99.56577608,94.12075299,74.3,19.1,29.6,52.2,,25.8
 Michael A. Taylor,572191,2023,32,355,388,78,42,14,1,21,130,26,33.5,6.7,0.22,0.442,0.278,0.72,51,156,1,13,0.222,0.433,0.308,0.306,0.281,0.211,0.434,0.432,-0.002,0.009,0.002,74.4,88.1,13.4,30.6,13.5,6.6,38,101.375261,94.84000908,68.8,23.8,34.1,49,8,28.7
 Ryan Noda,676116,2023,27,406,495,93,54,22,1,16,170,77,34.3,15.6,0.229,0.406,0.364,0.77,54,147,1,3,0.213,0.392,0.342,0.334,0.352,0.179,0.457,0.44,0.016,0.014,0.008,72.2,91.2,16,38.2,13,8.8,45,102.1251664,95.45081485,65.7,27.6,36.9,42.9,,27.3
 Teoscar Hernández,606192,2023,30,625,678,161,104,29,2,26,211,38,31.1,5.6,0.258,0.435,0.305,0.74,93,280,2,7,0.258,0.476,0.317,0.336,0.308,0.218,0.435,0.466,0,-0.041,-0.019,74,91.3,12.3,35.2,13.8,6.4,49.4,103.0146815,96.10959258,73,24.8,35.8,53.6,0,28.6
 Adam Frazier,624428,2023,31,412,455,99,63,21,2,13,68,32,14.9,7,0.24,0.396,0.3,0.696,60,157,4,11,0.261,0.361,0.302,0.301,0.319,0.101,0.321,0.319,-0.021,0.035,0.001,67,85.7,15.2,40.9,3.1,3.1,23.4,95.2784974,91.6503571,67.2,11.4,19.2,48.3,,26.5
 Mike Brosseau,670712,2023,29,73,78,15,9,2,0,4,20,4,25.6,5.1,0.205,0.397,0.256,0.653,8,29,0,0,0.197,0.352,0.281,0.262,0.249,0.154,0.348,0.32,0.008,0.045,0.019,,81.3,13.4,32.1,7.5,5.7,20.8,93.33970482,91.08722076,64.4,25.7,31.3,48.2,,27.6
 Luis Arraez,650333,2023,26,574,617,203,160,30,3,10,34,35,5.5,5.7,0.354,0.469,0.393,0.862,69,159,2,3,0.329,0.458,0.369,0.354,0.371,0.129,0.374,0.358,0.025,0.011,0.015,63.8,88.3,11.5,44.7,3.5,3.7,25.7,95.65890066,92.00945421,68.6,5.8,7.9,51,,26.1
 Casey Schmitt,669477,2023,24,253,277,52,32,15,0,5,65,13,23.5,4.7,0.206,0.324,0.255,0.579,30,118,1,2,0.234,0.359,0.254,0.282,0.283,0.125,0.298,0.339,-0.028,-0.035,-0.028,70.5,88.1,15.1,32,6.7,3.6,34,99.01602863,93.56127732,71.3,17.1,27.1,55,,28
 Cade Marlowe,687799,2023,26,88,100,21,13,3,2,3,33,12,33,12,0.239,0.42,0.33,0.75,11,44,2,4,0.191,0.32,0.327,0.274,0.288,0.128,0.443,0.346,0.048,0.1,0.053,68.7,86.6,20.8,41.8,7.3,5.5,30.9,96.99586071,92.69843909,71.8,25.3,29.4,50.6,2,28.9
 Ian Happ,664023,2023,28,580,691,144,84,35,4,21,153,99,22.1,14.3,0.248,0.431,0.36,0.791,84,266,3,14,0.254,0.427,0.345,0.35,0.368,0.173,0.383,0.392,-0.006,0.004,-0.005,71.8,89.9,13,36.7,9,5.5,39,99.67693633,94.12189188,66.9,18.3,25.3,44.4,-7,27.7
 Luke Voit III,572228,2023,32,68,74,15,12,3,0,0,27,4,36.5,5.4,0.221,0.265,0.284,0.549,4,33,0,2,0.229,0.355,0.251,0.286,0.292,0.126,0.349,0.413,-0.008,-0.09,-0.035,,86.7,12.5,43.9,7.3,2.4,36.6,99.14241429,93.71975122,74.2,33.7,40.7,49.3,,24.9
 Miguel Amaya,665804,2023,24,131,156,28,19,4,0,5,40,12,25.6,7.7,0.214,0.359,0.329,0.688,18,46,0,0,0.232,0.393,0.31,0.332,0.346,0.161,0.345,0.381,-0.018,-0.034,-0.022,73.6,87,18.6,34.4,9.7,6.5,33.3,98.56994087,93.34632506,64.4,17.4,27.3,46.3,,26
 Wilmer Flores,527038,2023,31,405,454,115,70,22,0,23,63,41,13.9,9,0.284,0.509,0.355,0.864,60,199,0,0,0.256,0.437,0.368,0.333,0.332,0.181,0.392,0.347,0.028,0.072,0.035,67.5,86.4,22,36.2,7.8,6.7,32.5,97.39944174,92.72835564,62.7,11.6,15.8,44.9,,24.4
 Hunter Dozier,641531,2023,31,82,91,15,10,2,1,2,29,8,31.9,8.8,0.183,0.305,0.253,0.558,9,35,0,2,0.183,0.283,0.247,0.241,0.253,0.1,0.313,0.303,0,0.022,0.006,,84.4,12.3,29.6,3.7,3.7,38.9,98.3759837,93.18799185,70.1,21.3,33.1,47.4,,28.3
 Patrick Wisdom,621550,2023,31,268,302,55,23,8,1,23,111,30,36.8,9.9,0.205,0.5,0.289,0.789,46,164,2,4,0.218,0.498,0.333,0.339,0.3,0.28,0.493,0.504,-0.013,0.002,-0.006,76.6,92.7,21.7,33.3,20.1,4.4,54.7,103.4483128,96.66459357,69.9,26.8,33.8,46.7,,27.7
 Carlos Correa,621043,2023,28,514,580,118,69,29,2,18,131,59,22.6,10.2,0.23,0.399,0.312,0.711,65,232,0,0,0.25,0.417,0.309,0.327,0.332,0.168,0.353,0.38,-0.02,-0.018,-0.018,74.8,90.4,10.6,31.1,9.6,7,45.9,102.4812306,95.63552798,62.1,16.6,25.1,43.6,,26.6
 Josh Lowe,666139,2023,25,466,501,136,81,33,2,20,124,31,24.8,6.2,0.292,0.5,0.335,0.835,83,195,3,32,0.276,0.48,0.354,0.341,0.321,0.204,0.451,0.433,0.016,0.02,0.013,73.9,89.1,14.3,36.2,11,4.1,39.7,100.551785,94.42107862,73.3,22,30.2,53.3,-2,28.7
 Mark Mathias,664029,2023,28,62,72,14,12,2,0,0,15,10,20.8,13.9,0.226,0.258,0.333,0.591,6,26,0,3,0.229,0.278,0.278,0.287,0.336,0.049,0.278,0.292,-0.003,-0.02,-0.009,67,83.6,1.3,25.5,0,0,29.8,95.30640833,91.78803234,63.5,22.3,29.8,40.5,,27.6
 David Villar,681584,2023,26,124,140,18,7,6,0,5,45,11,32.1,7.9,0.145,0.315,0.236,0.551,12,67,1,1,0.211,0.407,0.244,0.306,0.295,0.197,0.296,0.404,-0.066,-0.092,-0.062,69.5,87.7,19,38.8,13.8,5,32.5,98.11393275,93.14210835,59.9,26.4,38.5,43,,25.9
 Orlando Arcia,606115,2023,28,488,533,129,87,25,0,17,102,39,19.1,7.3,0.264,0.42,0.321,0.741,65,209,0,1,0.247,0.398,0.321,0.307,0.306,0.152,0.365,0.345,0.017,0.022,0.014,71.1,88.2,5.4,30.6,6.9,4.6,41.1,99.18921793,93.73538451,65.4,17.7,24.3,46.2,,25.9
 Nick Martini,605361,2023,33,72,79,19,9,3,1,6,15,5,19,6.3,0.264,0.583,0.329,0.912,16,28,0,0,0.257,0.503,0.382,0.352,0.323,0.246,0.443,0.401,0.007,0.08,0.03,70.7,91,23.6,45.6,10.5,15.8,45.6,99.62700552,94.50404351,66.5,14.2,18.1,47.5,-1,27.2
 Canaan Smith-Njigba,675986,2023,24,32,37,4,2,1,1,0,16,4,43.2,10.8,0.125,0.219,0.216,0.435,5,17,0,1,0.155,0.276,0.199,0.239,0.248,0.122,0.269,0.356,-0.03,-0.057,-0.04,,87,0.2,23.5,11.8,5.9,41.2,98.20355444,93.77027412,62.5,26,36.6,44.7,-1,26.4
 Brandon Marsh,669016,2023,25,404,472,112,69,25,6,12,144,59,30.5,12.5,0.277,0.458,0.372,0.83,60,156,2,10,0.234,0.391,0.358,0.322,0.337,0.157,0.475,0.411,0.043,0.067,0.036,71.8,91.3,12.4,37.7,9.1,8.3,48.7,100.7323825,94.96069242,61.5,17.4,27.4,42.4,7,28.6
 Lars Nootbaar,663457,2023,25,426,503,111,73,23,1,14,99,72,19.7,14.3,0.261,0.418,0.367,0.785,46,157,1,11,0.265,0.436,0.344,0.356,0.372,0.171,0.372,0.39,-0.004,-0.018,-0.012,72.2,89.1,7.2,30.8,8.8,5.4,37.8,100.3342191,94.36998546,53.4,13.5,18.5,35.5,3,27.8
 Brett Baty,683146,2023,23,353,389,75,54,12,0,9,109,29,28,7.5,0.212,0.323,0.275,0.598,34,159,0,2,0.237,0.382,0.266,0.3,0.299,0.144,0.329,0.382,-0.025,-0.059,-0.034,75.8,89.5,6.6,33.3,7.7,6.5,44.3,101.615153,95.07620318,64.3,21.7,31.6,46.1,,27.3
